session,subject,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,p_val,size,avg,act_as,play_against,random,feedback,temp,LLM
6,10,25,50,65,70,80,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,gemini2
6,11,50,60,65,70,80,90,95,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,gemini2
7,1,20,50,65,70,80,95,100,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,gemini2
7,2,60,50,65,75,90,95,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,gemini2
7,3,25,50,65,75,80,95,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,gemini2
7,4,60,50,40,70,80,90,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,gemini2
7,5,60,52,65,75,80,85,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,gemini2
7,6,22,50,65,75,80,95,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,gemini2
7,7,25,50,65,70,80,95,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,gemini2
7,8,20,50,65,70,80,85,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,gemini2
7,9,50,50,65,70,90,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,gemini2
7,10,55,50,65,75,80,90,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,gemini2
7,11,25,50,65,70,90,95,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,gemini2
8,1,55,52,65,70,80,90,100,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,gemini2
8,2,60,50,65,70,90,95,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,gemini2
8,3,60,50,65,75,80,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,gemini2
8,4,20,50,40,70,80,90,100,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,gemini2
8,5,53,50,65,75,80,85,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,gemini2
8,6,25,60,65,75,80,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,gemini2
8,7,22,60,65,75,90,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,gemini2
8,8,20,50,65,70,80,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,gemini2
8,9,60,50,65,75,90,90,90,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,gemini2
8,10,25,50,65,70,80,90,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,gemini2
8,11,60,52,65,75,80,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,gemini2
9,1,60,50,65,70,80,90,90,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,gemini2
9,2,60,50,65,75,80,90,98,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,gemini2
9,3,60,52,65,70,80,90,90,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,gemini2
9,4,55,52,65,70,80,95,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,gemini2
9,5,20,50,65,70,90,90,95,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,gemini2
9,6,22,50,65,75,80,90,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,gemini2
9,7,50,60,65,70,80,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,gemini2
9,8,60,50,65,70,90,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,gemini2
9,9,50,50,65,70,80,95,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,gemini2
9,10,60,50,65,75,90,90,100,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,gemini2
9,11,20,60,65,70,80,90,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.5,gemini2
1,1,55,50,65,75,80,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
1,2,55,50,62,70,90,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
1,3,25,50,65,70,80,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
1,4,60,52,65,70,90,85,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
1,5,22,50,65,75,80,90,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
1,6,22,60,62,75,80,90,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
1,7,20,50,65,70,80,95,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
1,8,53,50,62,70,80,90,90,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
1,9,22,60,65,70,80,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
1,10,20,52,65,75,90,95,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
1,11,60,50,65,70,90,95,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
2,1,25,50,65,75,80,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
2,2,55,50,65,70,80,90,100,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
2,3,60,50,65,70,80,90,90,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
2,4,20,50,65,70,90,90,90,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
2,5,25,50,65,70,80,90,90,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
2,6,60,50,65,70,80,90,95,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
2,7,25,50,65,75,80,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
2,8,50,50,65,70,80,95,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
2,9,25,50,65,75,80,95,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
2,10,25,50,65,75,80,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
2,11,60,50,65,70,80,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
3,1,50,50,65,75,80,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
3,2,55,50,65,70,80,95,90,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
3,3,55,60,65,70,80,90,100,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
3,4,22,52,62,75,80,90,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
3,5,60,50,65,75,80,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
3,6,60,60,65,70,80,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
3,7,53,50,65,70,80,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
3,8,55,50,65,75,80,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
3,9,22,50,65,75,80,95,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
3,10,22,60,65,75,80,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
3,11,25,50,62,70,80,95,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
4,1,25,50,65,70,80,90,95,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
4,2,20,60,65,75,80,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
4,3,60,60,65,70,80,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
4,4,20,50,65,75,80,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
4,5,22,60,62,70,80,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
4,6,25,60,62,75,80,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
4,7,25,60,65,70,90,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
4,8,60,50,65,75,80,90,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
4,9,60,50,65,70,90,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
4,10,60,50,65,75,80,90,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
4,11,60,52,65,70,90,95,90,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
5,1,60,50,65,70,90,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
5,2,25,50,40,70,80,85,95,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
5,3,25,52,65,70,80,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
5,4,25,60,65,70,80,90,95,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
5,5,53,50,65,70,80,90,90,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
5,6,20,50,65,70,90,90,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
5,7,25,60,65,70,90,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
5,8,53,60,65,75,80,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
5,9,25,60,40,75,80,90,90,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
5,10,53,50,65,70,80,85,95,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
5,11,20,50,65,70,80,95,90,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
6,1,22,50,65,70,90,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
6,2,60,50,65,75,80,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
6,3,60,52,40,70,80,95,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
6,4,22,50,65,75,80,90,90,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
6,5,55,50,65,70,80,90,90,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
6,6,50,50,40,70,80,95,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
6,7,60,50,65,70,80,90,95,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
6,8,53,50,65,70,80,95,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
6,9,25,50,65,70,80,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
6,10,50,60,65,75,80,95,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
6,11,50,50,65,75,90,95,100,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
7,1,25,50,65,70,80,95,100,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
7,2,55,50,65,75,80,90,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
7,3,53,50,62,75,80,95,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
7,4,22,50,65,75,90,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
7,5,25,52,62,70,80,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
7,6,55,50,65,70,80,95,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
7,7,22,50,65,75,90,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
7,8,60,50,65,70,80,95,95,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
7,9,25,50,65,70,90,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
7,10,60,50,65,70,80,90,98,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
7,11,55,52,65,75,90,90,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
8,1,60,50,40,75,90,90,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
8,2,25,50,65,75,80,95,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
8,3,53,60,65,75,80,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
8,4,20,60,65,75,80,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
8,5,22,50,65,70,80,90,95,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
8,6,53,50,65,75,80,90,100,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
8,7,50,60,65,75,90,85,95,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
8,8,22,50,65,70,80,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
8,9,25,52,65,70,90,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
8,10,55,60,65,70,80,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
8,11,25,60,65,75,80,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
9,1,20,52,65,75,80,90,100,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
9,2,25,50,40,70,80,90,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
9,3,50,50,65,75,80,95,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
9,4,60,50,65,70,80,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
9,5,25,50,65,75,90,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
9,6,60,50,65,75,80,90,95,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
9,7,50,52,65,75,90,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
9,8,60,50,65,70,90,90,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
9,9,20,50,65,70,80,90,95,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
9,10,25,50,65,75,80,90,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
9,11,20,60,62,70,90,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.25,gemini2
1,1,60,50,62,75,90,95,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
1,2,50,60,65,70,80,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
1,3,20,50,65,70,80,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
1,4,60,50,62,70,80,90,98,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
1,5,20,50,65,70,90,95,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
1,6,25,50,65,70,80,90,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
1,7,60,60,65,70,80,90,95,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
1,8,60,50,65,75,80,90,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
1,9,60,50,65,75,90,95,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
1,10,60,50,65,75,80,85,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
1,11,25,50,40,70,80,95,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
2,1,60,50,65,75,80,90,95,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
2,2,60,50,62,70,80,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
2,3,25,60,65,70,80,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
2,4,60,50,65,70,80,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
2,5,55,50,65,70,80,85,98,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
2,6,22,50,65,70,80,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
2,7,53,50,65,70,80,85,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
2,8,25,60,65,70,80,85,90,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
2,9,50,60,65,70,80,90,100,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
2,10,53,52,65,75,80,90,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
2,11,25,50,65,75,80,95,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
3,1,50,50,40,70,90,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
3,2,55,52,65,75,80,95,100,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
3,3,22,50,65,75,90,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
3,4,53,50,65,70,80,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
3,5,55,50,40,70,80,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
3,6,25,50,65,70,80,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
3,7,60,60,65,70,80,95,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
3,8,25,50,40,75,80,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
3,9,25,60,40,70,80,90,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
3,10,60,50,65,70,80,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
3,11,25,50,65,70,80,85,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
4,1,25,52,65,70,80,90,100,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
4,2,60,50,65,70,90,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
4,3,50,50,65,70,80,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
4,4,60,50,65,70,80,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
4,5,22,60,65,75,80,95,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
4,6,25,60,40,70,80,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
4,7,60,50,65,75,80,95,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
4,8,25,50,65,70,80,95,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
4,9,25,50,65,70,80,90,100,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
4,10,22,52,65,70,80,95,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
4,11,25,50,65,75,90,90,100,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
5,1,53,50,65,70,80,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
5,2,53,50,40,70,80,95,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
5,3,22,52,65,75,90,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
5,4,53,50,65,75,90,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
5,5,55,50,65,70,80,90,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
5,6,60,50,65,75,80,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
5,7,55,50,65,70,80,95,100,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
5,8,53,50,65,70,80,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
5,9,60,50,65,70,80,90,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
5,10,50,50,65,70,80,90,100,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
5,11,25,50,65,75,80,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
6,1,60,60,65,75,90,90,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
6,2,25,50,65,75,80,95,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
6,3,22,52,62,75,80,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
6,4,55,50,62,70,80,85,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
6,5,50,50,65,75,90,90,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
6,6,53,50,65,70,80,90,95,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
6,7,25,50,65,70,80,85,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
6,8,60,50,65,70,90,90,100,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
6,9,53,50,65,70,80,95,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
6,10,25,60,65,70,90,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
6,11,25,50,65,75,80,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
7,1,60,50,65,75,80,95,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
7,2,60,50,65,70,90,95,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
7,3,20,50,65,75,80,95,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
7,4,60,50,65,75,80,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
7,5,55,52,65,70,80,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
7,6,22,50,40,70,80,95,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
7,7,60,60,65,75,90,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
7,8,25,50,65,70,80,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
7,9,53,50,65,75,80,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
7,10,60,50,65,70,90,95,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
7,11,60,50,65,75,80,90,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
8,1,25,50,65,75,80,95,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
8,2,60,52,65,75,80,90,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
8,3,25,50,65,70,90,90,90,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
8,4,50,50,65,70,80,90,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
8,5,60,50,65,70,80,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
8,6,60,50,65,70,80,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
8,7,53,50,62,75,80,85,98,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
8,8,25,60,65,70,80,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
8,9,60,50,65,75,80,90,100,100,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
8,10,60,50,65,70,80,90,90,99,100,100,3-Apr,11,average,human decision maker,human decision makers,fixed,feedback,0.75,gemini2
